Price,price,returns,position,cash,equity
Ticker,AAPL,,,,
Date,,,,,
2024-02-05,185.75033569335938,0.00984675189252937,0.0,10000,[8502.36323079]
2024-02-06,187.35369873046875,0.00863181770910093,0.0,10000,[8575.75408029]
2024-02-07,187.4625244140625,0.0005808568730223396,0.0,10000,[8575.75408029]
2024-02-08,186.38375854492188,-0.005754568133083837,0.0,10000,[8575.75408029]
2024-02-09,187.14682006835938,0.004094034423356652,0.0,10000,[8610.8635127]
2024-02-12,185.46214294433594,-0.009001900878722213,0.0,10000,[8533.34937288]
2024-02-13,183.3711700439453,-0.011274391998253863,0.0,10000,[8437.14104699]
2024-02-14,182.48919677734375,-0.004809770622013265,0.0,10000,[8396.56033385]
2024-02-15,182.20179748535156,-0.0015748838674699561,0.0,10000,[8383.33672644]
2024-02-16,180.665771484375,-0.008430355914024745,0.0,10000,[8312.66221409]
2024-02-20,179.92254638671875,-0.0041138124369093365,0.0,10000,[8278.46548089]
2024-02-21,180.6757049560547,0.0041860155075681416,0.0,10000,[8313.11926577]
2024-02-22,182.7071990966797,0.011243870010741785,0.0,10000,[8406.59089818]
2024-02-23,180.8739013671875,-0.0100340749491874,0.0,10000,[8322.23853504]
2024-02-26,179.5261688232422,-0.0074512272569899896,0.0,10000,[8260.22764443]
2024-02-27,180.98289489746094,0.008114282635045988,0.0,10000,[8327.25346616]
2024-02-28,179.7838134765625,-0.006625385352454383,0.0,10000,[8272.08220302]
2024-02-29,179.119873046875,-0.0036929933615745814,0.0,10000,[8241.53345836]
2024-03-01,178.0396728515625,-0.0060305993798344115,0.0,10000,[8191.8320718]
2024-03-04,173.52081298828125,-0.025381196173331344,0.0,10000,[7983.91357496]
2024-03-05,168.58572387695312,-0.028440905885228962,0.0,10000,[7756.84384038]
2024-03-06,167.5947723388672,-0.005878027601015634,0.0,10000,[7711.24889819]
2024-03-07,167.475830078125,-0.0007097014965460335,0.0,10000,[7705.77621331]
2024-03-08,169.1902313232422,0.0102367084511088,0.0,10000,[7784.65799779]
2024-03-11,171.1920166015625,0.011831565349041062,0.0,10000,[7876.76268761]
2024-03-12,171.66766357421875,0.0027784413204459124,0.0,10000,[7898.64781054]
2024-03-13,169.58660888671875,-0.01212257826646701,0.0,10000,[7802.89583425]
2024-03-14,171.43975830078125,0.01092745132547801,0.0,10000,[7888.16159868]
2024-03-15,171.06317138671875,-0.0021966136548198234,0.0,10000,[7870.8343552]
2024-03-18,172.1532440185547,0.006372339662589432,0.0,10000,[7920.98998514]
2024-03-19,174.4919891357422,0.013585251503802187,0.0,10000,[8028.59862625]
2024-03-20,177.05862426757812,0.01470918604658289,0.0,10000,[8028.59862625]
2024-03-21,169.82444763183594,-0.040857521996836565,0.0,10000,[8028.59862625]
2024-03-22,170.7262725830078,0.005310336431224361,0.0,10000,[8071.23318603]
2024-03-25,169.30914306640625,-0.008300594250439941,0.0,10000,[8004.23715425]
2024-03-26,168.17942810058594,-0.006672498279535977,0.0,10000,[7950.82889561]
2024-03-27,171.74693298339844,0.021212492652066928,0.0,10000,[8119.48579513]
2024-03-28,169.93344116210938,-0.010559092903652423,0.0,10000,[8119.48579513]
2024-04-01,168.4965362548828,-0.008455692401684534,0.0,10000,[8050.82992079]
2024-04-02,167.3172607421875,-0.00699881160115623,0.0,10000,[7994.48367894]
2024-04-03,168.1199493408203,0.004797404613679612,0.0,10000,[8032.83645183]
2024-04-04,167.29747009277344,-0.004892216844412101,0.0,10000,[7993.53807403]
2024-04-05,168.05059814453125,0.004501730070037402,0.0,10000,[8029.52282474]
2024-04-08,166.9307861328125,-0.006663540767380405,0.0,10000,[7976.01777206]
2024-04-09,168.1397705078125,0.007242429051032673,0.0,10000,[8033.78351488]
2024-04-10,166.26681518554688,-0.011139276071383764,0.0,10000,[7944.29298241]
2024-04-11,173.4613494873047,0.04327101769363306,0.0,10000,[8288.05062462]
2024-04-12,174.95774841308594,0.00862669943595007,0.0,10000,[8288.05062462]
2024-04-15,171.13253784179688,-0.021863624823620365,0.0,10000,[8288.05062462]
2024-04-16,167.85240173339844,-0.019167226465318654,0.0,10000,[8288.05062462]
2024-04-17,166.48487854003906,-0.008147176800790912,0.0,10000,[8220.52641084]
2024-04-18,165.5334930419922,-0.005714546007961174,0.0,10000,[8173.54983446]
2024-04-19,163.51190185546875,-0.01221258096698652,0.0,10000,[8073.72969532]
2024-04-22,164.34432983398438,0.005090932030448858,0.0,10000,[8114.83250443]
2024-04-23,165.39476013183594,0.006391643075928988,0.0,10000,[8166.69961742]
2024-04-24,167.4956512451172,0.012702283383141166,0.0,10000,[8270.43535026]
2024-04-25,168.3578338623047,0.005147492551467847,0.0,10000,[8313.00735463]
2024-04-26,167.7731170654297,-0.0034730596341197018,0.0,10000,[8313.00735463]
2024-04-29,171.9352264404297,0.024807963562939683,0.0,10000,[8519.23613818]
2024-04-30,168.79383850097656,-0.01827076396436722,0.0,10000,[8519.23613818]
2024-05-01,167.7731170654297,-0.006047148667342905,0.0,10000,[8519.23613818]
2024-05-02,171.46946716308594,0.02203183777180895,0.0,10000,[8706.93056671]
2024-05-03,181.7261505126953,0.059816383168988185,0.0,10000,[8706.93056671]
2024-05-06,180.0712127685547,-0.00910676718497383,0.0,10000,[8706.93056671]
2024-05-07,180.75497436523438,0.0037971732747672515,0.0,10000,[8706.93056671]
2024-05-08,181.0919189453125,0.0018640957531674829,0.0,10000,[8706.93056671]
2024-05-09,182.90542602539062,0.01001429048098923,0.0,10000,[8706.93056671]
2024-05-10,181.64515686035156,-0.006890277628308961,0.0,10000,[8706.93056671]
2024-05-13,184.850341796875,0.017645309084610483,0.0,10000,[8706.93056671]
2024-05-14,185.9915313720703,0.006173586503017248,0.0,10000,[8706.93056671]
2024-05-15,188.2639617919922,0.012217924134276581,0.0,10000,[8706.93056671]
2024-05-16,188.38304138183594,0.0006325139910490218,0.0,10000,[8706.93056671]
2024-05-17,188.41281127929688,0.00015802854249824527,0.0,10000,[8706.93056671]
2024-05-20,189.57382202148438,0.006162058377582769,0.0,10000,[8706.93056671]
2024-05-21,190.87379455566406,0.006857342012297263,0.0,10000,[8706.93056671]
2024-05-22,189.4348907470703,-0.007538508950080791,0.0,10000,[8706.93056671]
2024-05-23,185.4457550048828,-0.02105808347372351,0.0,10000,[8706.93056671]
2024-05-24,188.52194213867188,0.01658806983049077,0.0,10000,[8706.93056671]
2024-05-28,188.5319061279297,5.285320713754871e-05,0.0,10000,[8706.93056671]
2024-05-29,188.82957458496094,0.0015788757624359828,0.0,10000,[8706.93056671]
2024-05-30,189.82191467285156,0.00525521539765017,0.0,10000,[8706.93056671]
2024-05-31,190.77455139160156,0.005018581339208517,0.0,10000,[8706.93056671]
2024-06-03,192.54087829589844,0.009258713446905986,0.0,10000,[8706.93056671]
2024-06-04,192.85842895507812,0.001649263584908356,0.0,10000,[8706.93056671]
2024-06-05,194.36676025390625,0.007820924949976993,0.0,10000,[8706.93056671]
2024-06-06,192.98741149902344,-0.007096628832424456,0.0,10000,[8706.93056671]
2024-06-07,195.37893676757812,0.012392130916615729,0.0,10000,[8706.93056671]
2024-06-10,191.63784790039062,-0.0191478617351567,0.0,10000,[8706.93056671]
2024-06-11,205.5601806640625,0.07264918133973408,0.0,10000,[8706.93056671]
2024-06-12,211.43478393554688,0.028578508018948234,0.0,10000,[8706.93056671]
2024-06-13,212.5957794189453,0.005491033508244092,0.0,10000,[8706.93056671]
2024-06-14,210.8592071533203,-0.008168423053229512,0.0,10000,[8706.93056671]
2024-06-17,215.0071258544922,0.019671508572807195,0.0,10000,[8706.93056671]
2024-06-18,212.64537048339844,-0.010984544636404636,0.0,10000,[8706.93056671]
2024-06-20,208.07078552246094,-0.021512741850613915,0.0,10000,[8706.93056671]
2024-06-21,205.89759826660156,-0.010444461246217451,0.0,10000,[8706.93056671]
2024-06-24,206.54258728027344,0.0031325718177475093,0.0,10000,[8706.93056671]
2024-06-25,207.46546936035156,0.0044682411130338995,0.0,10000,[8706.93056671]
2024-06-26,211.61337280273438,0.019993223234552993,0.0,10000,[8706.93056671]
2024-06-27,212.4568634033203,0.003985998566226057,0.0,10000,[8706.93056671]
2024-06-28,209.0035400390625,-0.0162542330190677,0.0,10000,[8706.93056671]
2024-07-01,215.0865020751953,0.02910458853948561,0.0,10000,[8706.93056671]
2024-07-02,218.57949829101562,0.016239960118925367,0.0,10000,[8706.93056671]
2024-07-03,219.84967041015625,0.005811030444628162,0.0,10000,[8706.93056671]
2024-07-05,224.6029052734375,0.02162038657785348,0.0,10000,[8706.93056671]
2024-07-08,226.07156372070312,0.0065389111751588125,0.0,10000,[8706.93056671]
2024-07-09,226.92495727539062,0.0037748823454055724,0.0,10000,[8706.93056671]
2024-07-10,231.19195556640625,0.01880356547048856,0.0,10000,[8706.93056671]
2024-07-11,225.823486328125,-0.02322083060861191,0.0,10000,[8706.93056671]
2024-07-12,228.7706756591797,0.01305085391681704,0.0,10000,[8706.93056671]
2024-07-15,232.60105895996094,0.01674333167808495,0.0,10000,[8706.93056671]
2024-07-16,233.01785278320312,0.001791882741659867,0.0,10000,[8706.93056671]
2024-07-17,227.1234130859375,-0.02529608623056767,0.0,10000,[8706.93056671]
2024-07-18,222.45948791503906,-0.020534761729446793,0.0,10000,[8706.93056671]
2024-07-19,222.5885009765625,0.0005799395779095828,0.0,10000,[8706.93056671]
2024-07-22,222.2412109375,-0.0015602335140352253,0.0,10000,[8706.93056671]
2024-07-23,223.2831268310547,0.004688220916181374,0.0,10000,[8706.93056671]
2024-07-24,216.86277770996094,-0.028754296001737956,0.0,10000,[8706.93056671]
2024-07-25,215.82083129882812,-0.004804634627185056,0.0,10000,[8665.09694662]
2024-07-26,216.28726196289062,0.0021611938998449265,0.0,10000,[8683.82390128]
2024-07-29,216.56509399414062,0.00128455105829417,0.0,10000,[8694.97871646]
2024-07-30,217.12078857421875,0.0025659471239309894,0.0,10000,[8717.28957209]
2024-07-31,220.3756103515625,0.014990834358687533,0.0,10000,[8847.96901612]
2024-08-01,216.6841583251953,-0.01675072854241111,0.0,10000,[8699.75908898]
2024-08-02,218.17263793945312,0.006869351344199082,0.0,10000,[8759.52079078]
2024-08-05,207.6639404296875,-0.04816689026183929,0.0,10000,[8337.6019141]
2024-08-06,205.6395721435547,-0.00974828986652232,0.0,10000,[8256.32455385]
2024-08-07,208.20970153808594,0.0124982237987592,0.0,10000,[8359.51394588]
2024-08-08,211.67294311523438,0.01663343039044185,0.0,10000,[8498.5613392]
2024-08-09,214.5804443359375,0.013735818937993916,0.0,10000,[8615.29603898]
2024-08-12,216.11038208007812,0.007129902954928324,0.0,10000,[8676.72226367]
2024-08-13,219.8260040283203,0.017193167271646326,0.0,10000,[8825.90260092]
2024-08-14,220.27304077148438,0.0020335935465873867,0.0,10000,[8825.90260092]
2024-08-15,223.25347900390625,0.013530653692268357,0.0,10000,[8825.90260092]
2024-08-16,224.5747833251953,0.005918404170830227,0.0,10000,[8825.90260092]
2024-08-19,224.41583251953125,-0.0007077856351925815,0.0,10000,[8825.90260092]
2024-08-20,225.03176879882812,0.002744620432443279,0.0,10000,[8825.90260092]
2024-08-21,224.9224853515625,-0.00048563564090953193,0.0,10000,[8825.90260092]
2024-08-22,223.064697265625,-0.008259681476637137,0.0,10000,[8825.90260092]
2024-08-23,225.35963439941406,0.010288213069664875,0.0,10000,[8825.90260092]
2024-08-26,225.69741821289062,0.0014988656436933923,0.0,10000,[8825.90260092]
2024-08-27,226.5418701171875,0.0037415222158205808,0.0,10000,[8825.90260092]
2024-08-28,225.01194763183594,-0.006753376250315912,0.0,10000,[8825.90260092]
2024-08-29,228.29039001464844,0.014570081354865039,0.0,10000,[8825.90260092]
2024-08-30,227.50555419921875,-0.00343788372072662,0.0,10000,[8825.90260092]
2024-09-03,221.31619262695312,-0.027205320740634864,0.0,10000,[8825.90260092]
2024-09-04,219.40872192382812,-0.008618757988215542,0.0,10000,[8825.90260092]
2024-09-05,220.92874145507812,0.006927799031515747,0.0,10000,[8887.04668041]
2024-09-06,219.37890625,-0.007015090906102195,0.0,10000,[8824.70324006]
2024-09-09,219.4683380126953,0.00040765889585303583,0.0,10000,[8828.30070884]
2024-09-10,218.6735382080078,-0.0036214782135978174,0.0,10000,[8796.32921016]
2024-09-11,221.20692443847656,0.011585243698114533,0.0,10000,[8898.23682771]
2024-09-12,221.31619262695312,0.000493963689219612,0.0,10000,[8902.6322336]
2024-09-13,221.04795837402344,-0.0012119956056799719,0.0,10000,[8891.84228245]
2024-09-16,214.90829467773438,-0.02777525629031352,0.0,10000,[8644.86908416]
2024-09-17,215.37521362304688,0.0021726427358825795,0.0,10000,[8663.65129618]
2024-09-18,219.24978637695312,0.01798987306258737,0.0,10000,[8819.50928326]
2024-09-19,227.3763885498047,0.037065496423698274,0.0,10000,[9146.40877306]
2024-09-20,226.7107391357422,-0.0029275221508617832,0.0,10000,[9146.40877306]
2024-09-23,224.99205017089844,-0.007580977290249535,0.0,10000,[9146.40877306]
2024-09-24,225.8861541748047,0.003973935982303001,0.0,10000,[9146.40877306]
2024-09-25,224.89268493652344,-0.004398097094133746,0.0,10000,[9146.40877306]
2024-09-26,226.0352020263672,0.005080276800315753,0.0,10000,[9146.40877306]
2024-09-27,226.30340576171875,0.0011865573722462663,0.0,10000,[9146.40877306]
2024-09-30,231.47943115234375,0.02287206139564235,0.0,10000,[9146.40877306]
2024-10-01,224.7337646484375,-0.029141537415765972,0.0,10000,[9146.40877306]
2024-10-02,225.30001831054688,0.002519664381519071,0.0,10000,[9146.40877306]
2024-10-03,224.197265625,-0.004894596519858574,0.0,10000,[9146.40877306]
2024-10-04,225.3199005126953,0.00500735316537293,0.0,10000,[9146.40877306]
2024-10-07,220.2432403564453,-0.022530900043442714,0.0,10000,[9146.40877306]
2024-10-08,224.29660034179688,0.01840401539130787,0.0,10000,[9314.73942089]
2024-10-09,228.04200744628906,0.016698456859286726,0.0,10000,[9314.73942089]
2024-10-10,227.54527282714844,-0.002178259280837147,0.0,10000,[9314.73942089]
2024-10-11,226.0650177001953,-0.006505321374342898,0.0,10000,[9314.73942089]
2024-10-14,229.79054260253906,0.016479882381822186,0.0,10000,[9314.73942089]
2024-10-15,232.32388305664062,0.01102456361088544,0.0,10000,[9314.73942089]
2024-10-16,230.26739501953125,-0.008851815018122822,0.0,10000,[9314.73942089]
2024-10-17,230.63497924804688,0.001596336417860833,0.0,10000,[9314.73942089]
2024-10-18,233.46636962890625,0.012276500252003109,0.0,10000,[9314.73942089]
2024-10-21,234.9367218017578,0.006297918519008405,0.0,10000,[9314.73942089]
2024-10-22,234.32077026367188,-0.002621776337739523,0.0,10000,[9314.73942089]
2024-10-23,229.2540283203125,-0.021623102116205772,0.0,10000,[9314.73942089]
2024-10-24,229.06529235839844,-0.0008232612674110573,0.0,10000,[9314.73942089]
2024-10-25,229.8998260498047,0.003643213176531823,0.0,10000,[9314.73942089]
2024-10-28,231.8768310546875,0.00859941931602215,0.0,10000,[9314.73942089]
2024-10-29,232.1450653076172,0.0011567962685603561,0.0,10000,[9314.73942089]
2024-10-30,228.59837341308594,-0.01527791206688589,0.0,10000,[9314.73942089]
2024-10-31,224.4357147216797,-0.018209485173738216,0.0,10000,[9145.12281151]
2024-11-01,221.45529174804688,-0.01327962876732347,0.0,10000,[9023.67897554]
2024-11-04,220.5611572265625,-0.004037539651577382,0.0,10000,[8987.24551387]
2024-11-05,221.99176025390625,0.006486196596593885,0.0,10000,[9045.53855514]
2024-11-06,221.26651000976562,-0.0032670142500383914,0.0,10000,[9015.98665178]
2024-11-07,225.99545288085938,0.021372158266901975,0.0,10000,[9208.67774543]
2024-11-08,225.7269287109375,-0.0011881839501586278,0.0,10000,[9197.73614233]
2024-11-11,223.01174926757812,-0.012028602253461695,0.0,10000,[9087.10023265]
2024-11-12,223.01174926757812,0.0,0.0,10000,[9087.10023265]
2024-11-13,223.89691162109375,0.003969128785468401,0.0,10000,[9123.16810376]
2024-11-14,226.9800567626953,0.013770378158762808,0.0,10000,[9248.79757855]
2024-11-15,223.77755737304688,-0.014109166396925388,0.0,10000,[9118.30475454]
2024-11-18,226.78115844726562,0.01342226231029775,0.0,10000,[9240.69303278]
2024-11-19,227.03973388671875,0.0011401980712311133,0.0,10000,[9240.69303278]
2024-11-20,227.75584411621094,0.0031541185202828004,0.0,10000,[9240.69303278]
2024-11-21,227.27845764160156,-0.002096044896067739,0.0,10000,[9240.69303278]
2024-11-22,228.62110900878906,0.005907517065716572,0.0,10000,[9240.69303278]
2024-11-25,231.60479736328125,0.013050799934565482,0.0,10000,[9240.69303278]
2024-11-26,233.7829132080078,0.009404450467017211,0.0,10000,[9240.69303278]
2024-11-27,233.6536102294922,-0.0005530899446042348,0.0,10000,[9240.69303278]
2024-11-29,236.0405731201172,0.010215818571262636,0.0,10000,[9240.69303278]
2024-12-02,238.2882843017578,0.009522562803204293,0.0,10000,[9240.69303278]
2024-12-03,241.3316650390625,0.01277184376152829,0.0,10000,[9240.69303278]
2024-12-04,241.68972778320312,0.0014836956604209472,0.0,10000,[9240.69303278]
2024-12-05,241.71954345703125,0.00012336343005392436,0.0,10000,[9240.69303278]
2024-12-06,241.5206298828125,-0.0008229105986794494,0.0,10000,[9240.69303278]
2024-12-09,245.40940856933594,0.016101227826419207,0.0,10000,[9240.69303278]
2024-12-10,246.42385864257812,0.0041337048940224275,0.0,10000,[9240.69303278]
2024-12-11,245.15081787109375,-0.005166061348511053,0.0,10000,[9240.69303278]
2024-12-12,246.6128387451172,0.005963760948136887,0.0,10000,[9240.69303278]
2024-12-13,246.7819061279297,0.000685557912040613,0.0,10000,[9240.69303278]
2024-12-16,249.6761016845703,0.011727746179009957,0.0,10000,[9240.69303278]
2024-12-17,252.1028289794922,0.009719501700597988,0.0,10000,[9240.69303278]
2024-12-18,246.70233154296875,-0.021421804183572868,0.0,10000,[9240.69303278]
2024-12-19,248.43287658691406,0.007014708913052559,0.0,10000,[9240.69303278]
2024-12-20,253.10736083984375,0.018815884262783245,0.0,10000,[9240.69303278]
2024-12-23,253.88311767578125,0.0030649319457300983,0.0,10000,[9240.69303278]
2024-12-24,256.7972106933594,0.011478088989357538,0.0,10000,[9240.69303278]
2024-12-26,257.6127014160156,0.0031756214191516197,0.0,10000,[9240.69303278]
2024-12-27,254.2013702392578,-0.013242092326996358,0.0,10000,[9240.69303278]
2024-12-30,250.82977294921875,-0.013263489834321796,0.0,10000,[9240.69303278]
2024-12-31,249.05946350097656,-0.007057812266172192,0.0,10000,[9240.69303278]
2025-01-02,242.52516174316406,-0.026235910356350978,0.0,10000,[9240.69303278]
2025-01-03,242.03781127929688,-0.0020094841309014067,0.0,10000,[9222.12400678]
2025-01-06,243.66893005371094,0.0067391072733336,0.0,10000,[9284.27288975]
2025-01-07,240.89407348632812,-0.011387814469293045,0.0,10000,[9178.5453126]
2025-01-08,241.38140869140625,0.002023026959630858,0.0,10000,[9197.11375721]
2025-01-10,235.56320190429688,-0.024103790008731196,0.0,10000,[8975.42845852]
2025-01-13,233.12648010253906,-0.010344237903285869,0.0,10000,[8882.58449126]
2025-01-14,232.0125732421875,-0.0047781224160448055,0.0,10000,[8840.14241519]
2025-01-15,236.57762145996094,0.019675865639437573,0.0,10000,[9014.07986959]
2025-01-16,227.0198516845703,-0.04040014315981366,0.0,10000,[8649.9097524]
2025-01-17,228.7305145263672,0.007535300675703516,0.0,10000,[8715.08942321]
2025-01-21,221.43038940429688,-0.03191583395502218,0.0,10000,[8436.94007627]
2025-01-22,222.61392211914062,0.0053449425710163645,0.0,10000,[8482.03503645]
2025-01-23,222.44485473632812,-0.0007594645528145039,0.0,10000,[8475.59323151]
2025-01-24,221.56964111328125,-0.0039345195198347005,0.0,10000,[8442.2458445]
2025-01-27,228.61117553710938,0.03178023121059281,0.0,10000,[8710.54236937]
2025-01-28,236.9655303955078,0.03654394776970249,0.0,10000,[9028.85997476]
2025-01-29,238.05953979492188,0.004616744880945767,0.0,10000,[9028.85997476]
2025-01-30,236.2991485595703,-0.007394751904788444,0.0,10000,[9028.85997476]
2025-01-31,234.71780395507812,-0.006692129929928736,0.0,10000,[9028.85997476]
2025-02-03,226.77120971679688,-0.03385595001477659,0.0,10000,[9028.85997476]
2025-02-04,231.5352020263672,0.021007923869700296,0.0,10000,[9218.53757774]
2025-02-05,231.20700073242188,-0.0014175006265696455,0.0,10000,[9205.47029495]
2025-02-06,231.95291137695312,0.0032261594249669567,0.0,10000,[9235.1686097]
2025-02-07,226.39329528808594,-0.02396872734152533,0.0,10000,[9235.1686097]
2025-02-10,226.66209411621094,0.0011873091373264533,0.0,10000,[9246.13360978]
2025-02-11,231.61053466796875,0.021831795788583408,0.0,10000,[9447.99331058]
2025-02-12,235.8420867919922,0.018270119405793483,0.0,10000,[9447.99331058]
2025-02-13,240.48187255859375,0.019673273034993777,0.0,10000,[9447.99331058]
2025-02-14,243.53854370117188,0.01271060936966606,0.0,10000,[9447.99331058]
2025-02-18,243.40911865234375,-0.000531435586585971,0.0,10000,[9447.99331058]
2025-02-19,243.807373046875,0.0016361523213930251,0.0,10000,[9447.99331058]
2025-02-20,244.76321411132812,0.0039204764503546485,0.0,10000,[9447.99331058]
2025-02-21,244.48443603515625,-0.0011389704828973501,0.0,10000,[9447.99331058]
2025-02-24,246.0277099609375,0.006312360618159429,0.0,10000,[9447.99331058]
2025-02-25,245.96795654296875,-0.00024287271534673138,0.0,10000,[9447.99331058]
2025-02-26,239.31695556640625,-0.027040111525261312,0.0,10000,[9447.99331058]
2025-02-27,236.27023315429688,-0.012730909119658906,0.0,10000,[9447.99331058]
2025-02-28,240.79052734375,0.019131881867239464,0.0,10000,[9628.75120248]
2025-03-03,236.99705505371094,-0.01575424221162791,0.0,10000,[9628.75120248]
2025-03-04,234.9061737060547,-0.008822393793806338,0.0,10000,[9543.80256763]
2025-03-05,234.7169952392578,-0.0008053362915595441,0.0,10000,[9536.11659706]
2025-03-06,234.3087615966797,-0.001739258983619818,0.0,10000,[9519.5308206]
2025-03-07,238.0325469970703,0.015892642575613403,0.0,10000,[9670.82132142]
2025-03-10,226.4928436279297,-0.0484795189343693,0.0,10000,[9201.98455606]
2025-03-11,219.88165283203125,-0.029189402587743385,0.0,10000,[8933.38412425]
2025-03-12,216.03842163085938,-0.017478635218863614,0.0,10000,[8777.24076187]
2025-03-13,208.7700958251953,-0.03364367204127838,0.0,10000,[8481.94215225]
2025-03-14,212.56356811523438,0.018170573113188482,0.0,10000,[8636.06390227]
2025-03-17,213.07135009765625,0.002388847660604654,0.0,10000,[8656.69414332]
2025-03-18,211.7670440673828,-0.006121451944034906,0.0,10000,[8603.70260613]
2025-03-19,214.30596923828125,0.011989236484268861,0.0,10000,[8706.85443131]
2025-03-20,213.17091369628906,-0.005296425228035306,0.0,10000,[8660.73922784]
2025-03-21,217.32281494140625,0.019476865643276886,0.0,10000,[8829.42328216]
2025-03-24,219.7721405029297,0.011270448352069362,0.0,10000,[8928.93484124]
2025-03-25,222.77903747558594,0.013681884181385495,0.0,10000,[9051.0994936]
2025-03-26,220.5686492919922,-0.009921885867901659,0.0,10000,[8961.29551744]
2025-03-27,222.8785858154297,0.010472642104180307,0.0,10000,[9055.14395819]
2025-03-28,216.95440673828125,-0.026580297319610424,0.0,10000,[8814.45553951]
2025-03-31,221.1660614013672,0.01941262556683898,0.0,10000,[8985.56726447]
2025-04-01,222.22146606445312,0.004772000986040137,0.0,10000,[8985.56726447]
2025-04-02,222.91842651367188,0.003136332693514765,0.0,10000,[8985.56726447]
2025-04-03,202.3082733154297,-0.0924560321036455,0.0,10000,[8985.56726447]
2025-04-04,187.56253051757812,-0.07288749271692252,0.0,10000,[8330.63179592]
2025-04-07,180.6725616455078,-0.03673424992218577,0.0,10000,[8024.61228552]
2025-04-08,171.6717987060547,-0.04981809555074146,0.0,10000,[7624.84138393]
2025-04-09,197.98709106445312,0.15328838258086197,0.0,10000,[8793.6409871]
2025-04-10,189.5936737060547,-0.042393760690519144,0.0,10000,[8420.8454755]
2025-04-11,197.2901153564453,0.04059440117354951,0.0,10000,[8762.68465495]
2025-04-14,201.6411590576172,0.02205403800038752,0.0,10000,[8955.93723532]
2025-04-15,201.2628173828125,-0.0018763117439558608,0.0,10000,[8939.1331051]
2025-04-16,193.4269561767578,-0.03893347667468283,0.0,10000,[8591.10157486]
2025-04-17,196.1251983642578,0.01394966989520463,0.0,10000,[8710.94460587]
2025-04-21,192.32176208496094,-0.019392899591784474,0.0,10000,[8542.01413178]
2025-04-22,198.8732452392578,0.03406522009403523,0.0,10000,[8832.99972322]
2025-04-23,203.71214294433594,0.02433156707055595,0.0,10000,[9047.92044842]
2025-04-24,207.4657745361328,0.018426155346186412,0.0,10000,[9047.92044842]
2025-04-25,208.371826171875,0.004367234247518725,0.0,10000,[9047.92044842]
2025-04-28,209.2281036376953,0.004109372565147096,0.0,10000,[9047.92044842]
2025-04-29,210.29344177246094,0.005091754483472322,0.0,10000,[9047.92044842]
2025-04-30,211.57786560058594,0.0061077693022626445,0.0,10000,[9047.92044842]
2025-05-01,212.39430236816406,0.003858800471687296,0.0,10000,[9047.92044842]
2025-05-02,204.45889282226562,-0.03736168747193236,0.0,10000,[9047.92044842]
2025-05-05,198.02691650390625,-0.03145853051229541,0.0,10000,[9047.92044842]
2025-05-06,197.6485595703125,-0.0019106338687361335,0.0,10000,[9030.63318517]
2025-05-07,195.39837646484375,-0.011384768552630153,0.0,10000,[8927.82151648]
2025-05-08,196.63299560546875,0.006318471846909812,0.0,10000,[8984.23170538]
2025-05-09,197.66847229003906,0.00526603727610353,0.0,10000,[9031.54300444]
2025-05-12,210.15048217773438,0.06314618483710666,0.0,10000,[9601.85048836]
2025-05-13,212.28399658203125,0.010152317435524472,0.0,10000,[9601.85048836]
2025-05-14,211.6858367919922,-0.002817733789027832,0.0,10000,[9601.85048836]
2025-05-15,210.80850219726562,-0.004144512490878882,0.0,10000,[9601.85048836]
2025-05-16,210.6190643310547,-0.0008986253601558358,0.0,10000,[9601.85048836]
2025-05-19,208.14659118652344,-0.011739075721298287,0.0,10000,[9601.85048836]
2025-05-20,206.232421875,-0.009196255872420789,0.0,10000,[9601.85048836]
2025-05-21,201.47689819335938,-0.023059049776969598,0.0,10000,[9601.85048836]
2025-05-22,200.7490997314453,-0.0036123171859415715,0.0,10000,[9567.16555883]
2025-05-23,194.67758178710938,-0.030244309700308447,0.0,10000,[9277.81324071]
2025-05-27,199.60260009765625,0.02529833309688767,0.0,10000,[9512.52645049]
2025-05-28,199.8119659423828,0.001048913414074315,0.0,10000,[9522.50426708]
2025-05-29,199.3433837890625,-0.0023451155745869423,0.0,10000,[9500.17289402]
2025-05-30,200.24066162109375,0.004501166855784389,0.0,10000,[9542.93475737]
2025-06-02,201.08807373046875,0.004231968185255619,0.0,10000,[9583.32015366]
2025-06-03,202.6533203125,0.007783885702387527,0.0,10000,[9657.91562238]
2025-06-04,202.2046661376953,-0.00221389994554666,0.0,10000,[9636.53396351]
2025-06-05,200.0213165283203,-0.010797721195455523,0.0,10000,[9532.48135648]
2025-06-06,203.30133056640625,0.01639832241390904,0.0,10000,[9688.79805917]
2025-06-09,200.8388214111328,-0.012112607174841306,0.0,10000,[9571.44145428]
2025-06-10,202.0551300048828,0.006056142857262303,0.0,10000,[9629.40747108]
2025-06-11,198.1769256591797,-0.019193793028711492,0.0,10000,[9444.58261709]
2025-06-12,198.5956573486328,0.0021129184846335747,0.0,10000,[9464.53825028]
2025-06-13,195.85400390625,-0.013805203391582088,0.0,10000,[9333.87837473]
2025-06-16,197.81802368164062,0.010027978679112204,0.0,10000,[9427.47830807]
2025-06-17,195.04644775390625,-0.014010735099622806,0.0,10000,[9295.39240684]
2025-06-18,195.98361206054688,0.004804826324358746,0.0,10000,[9340.05515297]
