date,price,volume,returns,signal,position,strategy_returns,equity
2020-07-27,91.88227081298828,121214000,0.023700457618987203,0.0,0.0,0.0,11053.756847898678
2020-07-28,90.37286376953125,103625600,-0.016427620150237576,0.0,0.0,-0.0,11053.756847898678
2020-07-29,92.10516357421875,90329200,0.019168362409154316,0.0,0.0,0.0,11053.756847898678
2020-07-30,93.21964263916016,158130000,0.012100071501890852,0.0,0.0,0.0,11053.756847898678
2020-07-31,102.97869873046875,374336800,0.1046888382643183,0.0,0.0,0.0,11053.756847898678
2020-08-03,105.57349395751953,308151200,0.0251973977049591,0.0,0.0,0.0,11053.756847898678
2020-08-04,106.27854919433594,173071600,0.006678335729800811,0.0,0.0,0.0,11053.756847898678
2020-08-05,106.66376495361328,121776800,0.0036245861671762025,0.0,0.0,0.0,11053.756847898678
2020-08-06,110.38518524169922,202428800,0.034889264312996326,0.0,0.0,0.0,11053.756847898678
2020-08-07,107.87548828125,198045600,-0.022735813279236572,0.0,0.0,-0.0,11053.756847898678
2020-08-10,109.44343566894531,212403600,0.014534788325661241,0.0,0.0,0.0,11053.756847898678
2020-08-11,106.1886215209961,187902400,-0.029739692728531275,0.0,0.0,-0.0,11053.756847898678
2020-08-12,109.71773529052734,165598000,0.03323438725337868,0.0,0.0,0.0,11053.756847898678
2020-08-13,111.65946197509766,210082000,0.01769747324285098,0.0,0.0,0.0,11053.756847898678
2020-08-14,111.55992889404297,165565200,-0.0008913985370705424,0.0,0.0,-0.0,11053.756847898678
2020-08-17,111.26866149902344,119561600,-0.002610860350190536,0.0,0.0,-0.0,11053.756847898678
2020-08-18,112.19586181640625,105633600,0.008332987068339515,0.0,0.0,0.0,11053.756847898678
2020-08-19,112.33663940429688,145538000,0.0012547484872569292,0.0,0.0,0.0,11053.756847898678
2020-08-20,114.82933807373047,126907200,0.02218954281214014,0.0,0.0,0.0,11053.756847898678
2020-08-21,120.74678802490234,338054800,0.05153256171669618,0.0,0.0,0.0,11053.756847898678
2020-08-24,122.19093322753906,345937600,0.011960112780299292,0.0,0.0,0.0,11053.756847898678
2020-08-25,121.18851470947266,211495600,-0.008203706212798534,0.0,0.0,-0.0,11053.756847898678
2020-08-26,122.83656311035156,163022400,0.013599047771398087,0.0,0.0,0.0,11053.756847898678
2020-08-27,121.36812591552734,155552400,-0.011954398247898124,0.0,0.0,-0.0,11053.756847898678
2020-08-28,121.17152404785156,187630000,-0.0016198805591891574,0.0,0.0,-0.0,11053.756847898678
2020-08-31,125.28071594238281,225702700,0.03391219122496558,0.0,0.0,0.0,11053.756847898678
2020-09-01,130.27096557617188,151948100,0.039832544029235084,0.0,0.0,0.0,11053.756847898678
2020-09-02,127.57197570800781,200119000,-0.020718276372841626,0.0,0.0,-0.0,11053.756847898678
2020-09-03,117.35844421386719,257599600,-0.0800609337392234,0.0,0.0,-0.0,11053.756847898678
2020-09-04,117.43612670898438,332607200,0.0006619250590578218,0.0,0.0,0.0,11053.756847898678
2020-09-08,109.53326416015625,231366600,-0.06729498639215181,0.0,0.0,-0.0,11053.756847898678
2020-09-09,113.90213775634766,176940500,0.039886272263404576,0.0,0.0,0.0,11053.756847898678
2020-09-10,110.18372344970703,182274400,-0.032645693749794424,0.0,0.0,-0.0,11053.756847898678
2020-09-11,108.73715209960938,180860300,-0.013128720874621136,0.0,0.0,-0.0,11053.756847898678
2020-09-14,111.99923706054688,140150100,0.02999972776507187,0.0,0.0,0.0,11053.756847898678
2020-09-15,112.17401123046875,184642000,0.0015604942900404595,0.0,0.0,0.0,11053.756847898678
2020-09-16,108.86334991455078,154679000,-0.029513621556387037,0.0,0.0,-0.0,11053.756847898678
2020-09-17,107.12548065185547,178011000,-0.015963768008787182,0.0,0.0,-0.0,11053.756847898678
2020-09-18,103.72746276855469,287104900,-0.03171997794197923,0.0,0.0,-0.0,11053.756847898678
2020-09-21,106.87307739257812,195713800,0.03032576465349579,0.0,0.0,0.0,11053.756847898678
2020-09-22,108.55267333984375,183055400,0.015715800351626008,0.0,0.0,0.0,11053.756847898678
2020-09-23,103.99929809570312,150718700,-0.04194622853631125,1.0,1.0,-0.04294622853631125,10579.039680124006
2020-09-24,105.06724548339844,167743300,0.010268794186596875,1.0,1.0,0.010268794186596875,10687.673661291039
2020-09-25,109.00896453857422,149981400,0.037516154887667685,0.0,0.0,-0.001,10676.985987629749
2020-09-28,111.61090850830078,137672400,0.023869082517574247,0.0,0.0,0.0,10676.985987629749
2020-09-29,110.7662353515625,99382200,-0.007568016137736722,0.0,0.0,-0.0,10676.985987629749
2020-09-30,112.4361572265625,142675200,0.015076091280883608,0.0,0.0,0.0,10676.985987629749
2020-10-01,113.38758850097656,116120400,0.00846196897762086,0.0,0.0,0.0,10676.985987629749
2020-10-02,109.72742462158203,144712000,-0.03228011044050916,0.0,0.0,-0.0,10676.985987629749
2020-10-05,113.10604858398438,106243800,0.030791062253162638,0.0,0.0,0.0,10676.985987629749
2020-10-06,109.86333465576172,161498200,-0.028669677429451146,0.0,0.0,-0.0,10676.985987629749
2020-10-07,111.72743225097656,96849000,0.016967422307503144,0.0,0.0,0.0,10676.985987629749
2020-10-08,111.62062072753906,83477200,-0.0009560008789745167,0.0,0.0,-0.0,10676.985987629749
2020-10-09,113.5623550415039,100506900,0.017395838701744326,0.0,0.0,0.0,10676.985987629749
2020-10-12,120.7759017944336,240226800,0.06352058083238354,0.0,0.0,0.0,10676.985987629749
2020-10-13,117.5720443725586,262330500,-0.02652729041367974,0.0,0.0,-0.0,10676.985987629749
2020-10-14,117.65940856933594,150712000,0.0007430694706687113,0.0,0.0,0.0,10676.985987629749
2020-10-15,117.19339752197266,112559200,-0.0039606781389578405,0.0,0.0,-0.0,10676.985987629749
2020-10-16,115.5526123046875,115393800,-0.014000662596862834,0.0,0.0,-0.0,10676.985987629749
2020-10-19,112.6011962890625,120639300,-0.025541750694850096,0.0,0.0,-0.0,10676.985987629749
2020-10-20,114.08663177490234,124423700,0.013192004479477548,0.0,0.0,0.0,10676.985987629749
2020-10-21,113.46526336669922,89946000,-0.005446461154441917,0.0,0.0,-0.0,10676.985987629749
2020-10-22,112.37789916992188,101988000,-0.009583234238510374,0.0,0.0,-0.0,10676.985987629749
2020-10-23,111.68856811523438,82572600,-0.00613404468119827,0.0,0.0,-0.0,10676.985987629749
2020-10-26,111.69829559326172,111850700,8.70946614457413e-05,0.0,0.0,0.0,10676.985987629749
2020-10-27,113.20314025878906,92276800,0.013472404905864321,0.0,0.0,0.0,10676.985987629749
2020-10-28,107.96043395996094,143937800,-0.04631237514121067,0.0,0.0,-0.0,10676.985987629749
2020-10-29,111.96041870117188,146129200,0.037050469273719244,0.0,0.0,0.0,10676.985987629749
2020-10-30,105.68860626220703,190272600,-0.056018122401852,0.0,0.0,-0.0,10676.985987629749
2020-11-02,105.60123443603516,122866900,-0.0008266910621861356,1.0,1.0,-0.0018266910621861357,10657.48243275506
2020-11-03,107.22258758544922,107624400,0.01535354352695717,1.0,1.0,0.01535354352695717,10821.112553174145
2020-11-04,111.60120391845703,138235500,0.04083669711401394,0.0,0.0,-0.001,10810.291440620971
2020-11-05,115.56231689453125,126387100,0.03549346097528172,0.0,0.0,0.0,10810.291440620971
2020-11-06,115.43104553222656,114457900,-0.001135935708389213,0.0,0.0,-0.0,10810.291440620971
2020-11-09,113.12613677978516,154515300,-0.019967840902887057,0.0,0.0,-0.0,10810.291440620971
2020-11-10,112.78573608398438,138023400,-0.00300903668675101,0.0,0.0,-0.0,10810.291440620971
2020-11-11,116.20906829833984,112295000,0.030352528016542202,0.0,0.0,0.0,10810.291440620971
2020-11-12,115.93675994873047,103162300,-0.0023432624802591784,0.0,0.0,-0.0,10810.291440620971
2020-11-13,115.98539733886719,81581900,0.0004195165550444635,0.0,0.0,0.0,10810.291440620971
2020-11-16,116.99684143066406,91183000,0.008720443392040256,0.0,0.0,0.0,10810.291440620971
2020-11-17,116.11181640625,74271000,-0.0075645206621971495,0.0,0.0,-0.0,10810.291440620971
2020-11-18,114.7891616821289,76322100,-0.011391215511549757,0.0,0.0,-0.0,10810.291440620971
2020-11-19,115.3824234008789,74113000,0.005168272945426988,0.0,0.0,0.0,10810.291440620971
2020-11-20,114.11811065673828,73604300,-0.010957585279241067,0.0,0.0,-0.0,10810.291440620971
2020-11-23,110.72394561767578,127959300,-0.029742562504140868,0.0,0.0,-0.0,10810.291440620971
2020-11-24,112.0076904296875,113874200,0.011594102837017894,0.0,0.0,0.0,10810.291440620971
2020-11-25,112.8440933227539,76499200,0.007467370230184844,0.0,0.0,0.0,10810.291440620971
2020-11-27,113.38870239257812,46691300,0.004826208034358848,0.0,0.0,0.0,10810.291440620971
2020-11-30,115.78116607666016,169410200,0.021099665430500902,0.0,0.0,0.0,10810.291440620971
2020-12-01,119.35039520263672,127728200,0.030827372420945576,0.0,0.0,0.0,10810.291440620971
2020-12-02,119.70052337646484,89004200,0.0029336155379600104,0.0,0.0,0.0,10810.291440620971
2020-12-03,119.5643539428711,78967600,-0.0011375842791053747,0.0,0.0,-0.0,10810.291440620971
2020-12-04,118.89330291748047,78260400,-0.005612467288630629,0.0,0.0,-0.0,10810.291440620971
2020-12-07,120.35209655761719,86712000,0.01226977133564211,0.0,0.0,0.0,10810.291440620971
2020-12-08,120.96481323242188,82225500,0.005091034492376689,0.0,0.0,0.0,10810.291440620971
2020-12-09,118.43618774414062,115089200,-0.02090381013049425,0.0,0.0,-0.0,10810.291440620971
2020-12-10,119.85610961914062,81312200,0.011988919113704366,0.0,0.0,0.0,10810.291440620971
2020-12-11,119.04890441894531,86939800,-0.0067347855921597866,0.0,0.0,-0.0,10810.291440620971
2020-12-14,118.43618774414062,79184500,-0.0051467644981298966,0.0,0.0,-0.0,10810.291440620971
2020-12-15,124.36871337890625,157243700,0.05009048119297588,0.0,0.0,0.0,10810.291440620971
2020-12-16,124.30062866210938,98208600,-0.0005474424792788479,0.0,0.0,-0.0,10810.291440620971
2020-12-17,125.16621398925781,94359800,0.006963644001362068,0.0,0.0,0.0,10810.291440620971
2020-12-18,123.18220520019531,192541500,-0.01585099305818083,0.0,0.0,-0.0,10810.291440620971
2020-12-21,124.7090835571289,121251600,0.012395283510732158,0.0,0.0,0.0,10810.291440620971
2020-12-22,128.2589111328125,168904800,0.028464867790143122,0.0,0.0,0.0,10810.291440620971
2020-12-23,127.36410522460938,88223700,-0.006976559369637481,0.0,0.0,-0.0,10810.291440620971
2020-12-24,128.34637451171875,54930100,0.007712292920969643,0.0,0.0,0.0,10810.291440620971
2020-12-28,132.93678283691406,124486200,0.035765781017649045,0.0,0.0,0.0,10810.291440620971
2020-12-29,131.166748046875,121047300,-0.013314861035944703,0.0,0.0,-0.0,10810.291440620971
2020-12-30,130.04835510253906,96452100,-0.008526497462117866,0.0,0.0,-0.0,10810.291440620971
2020-12-31,129.04666137695312,99116600,-0.007702471321502924,0.0,0.0,-0.0,10810.291440620971
2021-01-04,125.85671997070312,143301900,-0.024719286591475487,0.0,0.0,-0.0,10810.291440620971
2021-01-05,127.41273498535156,97664900,0.012363384450275294,0.0,0.0,0.0,10810.291440620971
2021-01-06,123.12386322021484,155088000,-0.03366124874118592,0.0,0.0,-0.0,10810.291440620971
2021-01-07,127.32523345947266,109578200,0.034123119023185655,0.0,0.0,0.0,10810.291440620971
2021-01-08,128.42425537109375,105158200,0.008631611203531842,0.0,0.0,0.0,10810.291440620971
2021-01-11,125.43851470947266,100384500,-0.02324904008976747,0.0,0.0,-0.0,10810.291440620971
2021-01-12,125.26345825195312,91951100,-0.0013955558858854689,0.0,0.0,-0.0,10810.291440620971
2021-01-13,127.29608154296875,88636800,0.016226785683397305,0.0,0.0,0.0,10810.291440620971
2021-01-14,125.37042999267578,90221800,-0.015127343488911427,0.0,0.0,-0.0,10810.291440620971
2021-01-15,123.64903259277344,111598500,-0.013730489717574623,0.0,0.0,-0.0,10810.291440620971
2021-01-19,124.32007598876953,90757300,0.005427000777322055,0.0,0.0,0.0,10810.291440620971
2021-01-20,128.4047393798828,104319500,0.03285602392555065,0.0,0.0,0.0,10810.291440620971
2021-01-21,133.11187744140625,120150900,0.036658600642437866,0.0,0.0,0.0,10810.291440620971
2021-01-22,135.25146484375,114459400,0.01607360247236822,0.0,0.0,0.0,10810.291440620971
2021-01-25,138.9957275390625,157611700,0.027683712702395447,0.0,0.0,0.0,10810.291440620971
2021-01-26,139.22914123535156,98390600,0.0016792868415576034,0.0,0.0,0.0,10810.291440620971
2021-01-27,138.15933227539062,140843800,-0.007683800607177105,0.0,0.0,-0.0,10810.291440620971
2021-01-28,133.32586669921875,142621100,-0.03498472015294207,0.0,0.0,-0.0,10810.291440620971
2021-01-29,128.33668518066406,177523800,-0.03742095695361358,0.0,0.0,-0.0,10810.291440620971
2021-02-01,130.45681762695312,106239800,0.01652008109220282,0.0,0.0,0.0,10810.291440620971
2021-02-02,131.2834930419922,83305400,0.006336774344771978,0.0,0.0,0.0,10810.291440620971
2021-02-03,130.2623291015625,89880900,-0.007778311779859881,0.0,0.0,-0.0,10810.291440620971
2021-02-04,133.6176300048828,84183100,0.025758029404681304,0.0,0.0,0.0,10810.291440620971
2021-02-05,133.20362854003906,75693800,-0.0030984044906994246,0.0,0.0,-0.0,10810.291440620971
2021-02-08,133.3497314453125,71297200,0.0010968387789040968,0.0,0.0,0.0,10810.291440620971
2021-02-09,132.47312927246094,76774200,-0.006573707823409158,0.0,0.0,-0.0,10810.291440620971
2021-02-10,131.86924743652344,73046600,-0.004558523220927979,0.0,0.0,-0.0,10810.291440620971
2021-02-11,131.6160430908203,64280000,-0.001920116711252251,0.0,0.0,-0.0,10810.291440620971
2021-02-12,131.8497772216797,60145100,0.0017758787254991137,0.0,0.0,0.0,10810.291440620971
2021-02-16,129.72645568847656,80576300,-0.01610409647968669,0.0,0.0,-0.0,10810.291440620971
2021-02-17,127.43759155273438,97918500,-0.017643772995992735,1.0,1.0,-0.018643772995992736,10608.746820981512
2021-02-18,126.33696746826172,96856700,-0.008636573173287032,1.0,1.0,-0.008636573173287032,10517.123602785228
2021-02-19,126.49281311035156,87668800,0.001233571180414783,0.0,0.0,-0.001,10506.606479182443
2021-02-22,122.72342681884766,103916400,-0.02979921308426836,0.0,0.0,-0.0,10506.606479182443
2021-02-23,122.58707427978516,158273000,-0.0011110555058388982,1.0,1.0,-0.0021110555058388982,10484.426449726883
2021-02-24,122.09034729003906,111039900,-0.004052033973927727,1.0,1.0,-0.004052033973927727,10441.943197555443
2021-02-25,117.84371185302734,148199500,-0.03478272878463817,1.0,1.0,-0.03478272878463817,10078.743919330274
2021-02-26,118.10669708251953,164560400,0.002231644144238931,1.0,1.0,0.002231644144238931,10101.236089179132
2021-03-01,124.46691131591797,116307900,0.05385142748471439,1.0,1.0,0.05385142748471439,10645.202071941545
2021-03-02,121.86632537841797,102260900,-0.02089379345888387,0.0,0.0,-0.001,10634.556869869602
2021-03-03,118.88590240478516,112966300,-0.024456493328883444,1.0,1.0,-0.025456493328883445,10363.838343856136
2021-03-04,117.00609588623047,178155000,-0.015811853891256833,1.0,1.0,-0.015811853891256833,10199.966846210478
2021-03-05,118.26254272460938,153766600,0.010738302383839882,1.0,1.0,0.010738302383839882,10309.497174510227
2021-03-08,113.33412170410156,154376600,-0.04167355873604306,1.0,1.0,-0.04167355873604306,9879.863738469207
2021-03-09,117.94111633300781,129525800,0.040649669840248315,1.0,1.0,0.040649669840248315,10281.476937504622
2021-03-10,116.8600082397461,111943300,-0.009166507210337071,0.0,0.0,-0.001,10271.195460567118
2021-03-11,118.78850555419922,103026500,0.016502628602393044,0.0,0.0,0.0,10271.195460567118
2021-03-12,117.88268280029297,88105100,-0.007625508458753649,0.0,0.0,-0.0,10271.195460567118
2021-03-15,120.76571655273438,92403800,0.024456804714273472,0.0,0.0,0.0,10271.195460567118
2021-03-16,122.30461883544922,115227900,0.012742873777781494,0.0,0.0,0.0,10271.195460567118
2021-03-17,121.51570892333984,111932600,-0.0064503689200060554,0.0,0.0,-0.0,10271.195460567118
2021-03-18,117.39568328857422,121229700,-0.033905292338497706,0.0,0.0,-0.0,10271.195460567118
2021-03-19,116.8697280883789,185549500,-0.0044801919922595745,0.0,0.0,-0.0,10271.195460567118
2021-03-22,120.18130493164062,111912300,0.028335625464598113,0.0,0.0,0.0,10271.195460567118
2021-03-23,119.35340118408203,95467100,-0.006888789799956885,0.0,0.0,-0.0,10271.195460567118
2021-03-24,116.96713256835938,88530500,-0.019993302176971484,0.0,0.0,-0.0,10271.195460567118
2021-03-25,117.45411682128906,98844700,0.0041634281548714736,0.0,0.0,0.0,10271.195460567118
2021-03-26,118.0580062866211,94071200,0.005141492539174841,0.0,0.0,0.0,10271.195460567118
2021-03-29,118.23331451416016,80819200,0.0014849329838202419,0.0,0.0,0.0,10271.195460567118
2021-03-30,116.7820816040039,85671900,-0.01227431469818474,0.0,0.0,-0.0,10271.195460567118
2021-03-31,118.97356414794922,118323800,0.01876557185696015,0.0,0.0,0.0,10271.195460567118
2021-04-01,119.80146789550781,75089100,0.006958720229050641,0.0,0.0,0.0,10271.195460567118
2021-04-05,122.62603759765625,88651200,0.02357708759138122,0.0,0.0,0.0,10271.195460567118
2021-04-06,122.92797088623047,80171300,0.0024622282060917655,0.0,0.0,0.0,10271.195460567118
2021-04-07,124.57405090332031,83466700,0.013390605939581413,0.0,0.0,0.0,10271.195460567118
2021-04-08,126.97005462646484,88844600,0.01923356995915637,0.0,0.0,0.0,10271.195460567118
2021-04-09,129.54141235351562,106686700,0.020251686388696122,0.0,0.0,0.0,10271.195460567118
2021-04-12,127.82718658447266,91420000,-0.013233032880364815,0.0,0.0,-0.0,10271.195460567118
2021-04-13,130.9342041015625,91266500,0.024306390526999566,0.0,0.0,0.0,10271.195460567118
2021-04-14,128.5966033935547,87222800,-0.01785324716370207,0.0,0.0,-0.0,10271.195460567118
2021-04-15,131.00241088867188,89347100,0.018708172934820855,0.0,0.0,0.0,10271.195460567118
2021-04-16,130.67124938964844,84922400,-0.002527903851363922,0.0,0.0,-0.0,10271.195460567118
2021-04-19,131.33355712890625,94264200,0.005068503916136002,0.0,0.0,0.0,10271.195460567118
2021-04-20,129.64857482910156,94812300,-0.012829792603202272,0.0,0.0,-0.0,10271.195460567118
2021-04-21,130.02838134765625,68847100,0.00292950785656787,0.0,0.0,0.0,10271.195460567118
2021-04-22,128.50900268554688,84566500,-0.011684977128547214,0.0,0.0,-0.0,10271.195460567118
2021-04-23,130.82708740234375,78657500,0.018038306020233374,0.0,0.0,0.0,10271.195460567118
2021-04-26,131.21669006347656,66905100,0.0029779969031538123,0.0,0.0,0.0,10271.195460567118
2021-04-27,130.89523315429688,66015800,-0.0024498172376103966,0.0,0.0,-0.0,10271.195460567118
2021-04-28,130.1063232421875,107760100,-0.006027033170714624,0.0,0.0,-0.0,10271.195460567118
2021-04-29,130.00889587402344,151101000,-0.00074882884810068,0.0,0.0,-0.0,10271.195460567118
2021-04-30,128.04144287109375,109839500,-0.015133218305585117,0.0,0.0,-0.0,10271.195460567118
2021-05-03,129.0933380126953,75135100,0.008215270915531425,0.0,0.0,0.0,10271.195460567118
2021-05-04,124.52532958984375,137564700,-0.03538531494477537,0.0,0.0,-0.0,10271.195460567118
2021-05-05,124.76883697509766,84000900,0.0019554847680867127,0.0,0.0,0.0,10271.195460567118
2021-05-06,126.36617279052734,78128300,0.01280236198521667,0.0,0.0,0.0,10271.195460567118
2021-05-07,127.03939819335938,78973300,0.005327576106526566,0.0,0.0,0.0,10271.195460567118
2021-05-10,123.76119232177734,88071200,-0.025804639491384118,0.0,0.0,-0.0,10271.195460567118
2021-05-11,122.8440933227539,126142800,-0.007410230798673867,0.0,0.0,-0.0,10271.195460567118
2021-05-12,119.7805404663086,112172300,-0.024938544244014205,0.0,0.0,-0.0,10271.195460567118
2021-05-13,121.92697143554688,105861300,0.017919696812872754,1.0,1.0,0.016919696812872753,10444.98097366567
2021-05-14,124.34658813476562,81918000,0.019844802759640512,1.0,1.0,0.019844802759640512,10652.259560916262
2021-05-17,123.19530487060547,74244600,-0.009258663879964324,0.0,0.0,-0.001,10641.607301355345
2021-05-18,121.80989837646484,63342900,-0.011245611150487833,0.0,0.0,-0.0,10641.607301355345
2021-05-19,121.65381622314453,92612000,-0.00128135853818645,0.0,0.0,-0.0,10641.607301355345
2021-05-20,124.2099838256836,76857100,0.021011816002963535,0.0,0.0,0.0,10641.607301355345
2021-05-21,122.37577819824219,79295400,-0.01476697420728701,0.0,0.0,-0.0,10641.607301355345
2021-05-24,124.00511932373047,63092900,0.013314245265503732,0.0,0.0,0.0,10641.607301355345
2021-05-25,123.80997467041016,72009500,-0.0015736822349314838,0.0,0.0,-0.0,10641.607301355345
2021-05-26,123.76119232177734,56575900,-0.00039400984260495875,0.0,0.0,-0.0,10641.607301355345
2021-05-27,122.22943115234375,94625600,-0.012376748645496538,0.0,0.0,-0.0,10641.607301355345
2021-05-28,121.57574462890625,71311100,-0.005348028844401331,0.0,0.0,-0.0,10641.607301355345
2021-06-01,121.25377655029297,67637100,-0.002648292055261847,0.0,0.0,-0.0,10641.607301355345
2021-06-02,122.01478576660156,59278900,0.006276169187958924,0.0,0.0,0.0,10641.607301355345
2021-06-03,120.53179931640625,76229200,-0.012154153620628216,0.0,0.0,-0.0,10641.607301355345
2021-06-04,122.82457733154297,75169300,0.019022183590887698,0.0,0.0,0.0,10641.607301355345
2021-06-07,122.83433532714844,71057600,7.94466043967379e-05,0.0,0.0,0.0,10641.607301355345
2021-06-08,123.6539077758789,74403800,0.006672177177070804,0.0,0.0,0.0,10641.607301355345
2021-06-09,124.03437042236328,56877900,0.0030768347990584033,0.0,0.0,0.0,10641.607301355345
2021-06-10,123.03921508789062,71186400,-0.008023222362349536,0.0,0.0,-0.0,10641.607301355345
2021-06-11,124.2490234375,53522400,0.009832705359386296,0.0,0.0,0.0,10641.607301355345
2021-06-14,127.30280303955078,96906500,0.024577896208471284,0.0,0.0,0.0,10641.607301355345
2021-06-15,126.4832763671875,62746300,-0.006437616869352625,0.0,0.0,-0.0,10641.607301355345
2021-06-16,126.9808349609375,91815000,0.0039337895731412775,0.0,0.0,0.0,10641.607301355345
2021-06-17,128.5808868408203,96721700,0.012600735224138626,0.0,0.0,0.0,10641.607301355345
2021-06-18,127.28329467773438,108953300,-0.010091641105978044,0.0,0.0,-0.0,10641.607301355345
2021-06-21,129.07847595214844,79663300,0.014103824692464517,0.0,0.0,0.0,10641.607301355345
2021-06-22,130.71762084960938,74783600,0.01269882438082548,0.0,0.0,0.0,10641.607301355345
2021-06-23,130.44442749023438,60214200,-0.002089950517760064,0.0,0.0,-0.0,10641.607301355345
2021-06-24,130.1614532470703,68711000,-0.0021693087900228614,0.0,0.0,-0.0,10641.607301355345
2021-06-25,129.86878967285156,70783700,-0.0022484657855135204,0.0,0.0,-0.0,10641.607301355345
2021-06-28,131.49810791015625,62111300,0.012545879894692469,0.0,0.0,0.0,10641.607301355345
2021-06-29,133.0103759765625,64556100,0.011500302859410505,0.0,0.0,0.0,10641.607301355345
2021-06-30,133.6250457763672,63261400,0.004621216918543336,0.0,0.0,0.0,10641.607301355345
2021-07-01,133.92745971679688,52485800,0.0022631531287615747,0.0,0.0,0.0,10641.607301355345
2021-07-02,136.55194091796875,78852600,0.01959628896659127,0.0,0.0,0.0,10641.607301355345
2021-07-06,138.5618133544922,108181800,0.014718739426273109,0.0,0.0,0.0,10641.607301355345
2021-07-07,141.04971313476562,104911600,0.017955161815820686,0.0,0.0,0.0,10641.607301355345
2021-07-08,139.75210571289062,105575500,-0.009199645947774449,0.0,0.0,-0.0,10641.607301355345
2021-07-09,141.5765380859375,99890800,0.013054775552327147,0.0,0.0,0.0,10641.607301355345
2021-07-12,140.9814453125,76299700,-0.004203329036597037,0.0,0.0,-0.0,10641.607301355345
2021-07-13,142.09364318847656,100827100,0.007888966335330538,0.0,0.0,0.0,10641.607301355345
2021-07-14,145.5181884765625,127050800,0.02410062273893243,0.0,0.0,0.0,10641.607301355345
2021-07-15,144.86447143554688,106820300,-0.004492339053003724,0.0,0.0,-0.0,10641.607301355345
2021-07-16,142.82540893554688,93251400,-0.014075656230915223,0.0,0.0,-0.0,10641.607301355345
2021-07-19,138.9813232421875,121434600,-0.026914578589402827,0.0,0.0,-0.0,10641.607301355345
2021-07-20,142.5912322998047,96350000,0.025974058768505115,0.0,0.0,0.0,10641.607301355345
2021-07-21,141.85951232910156,74993500,-0.005131591605609054,0.0,0.0,-0.0,10641.607301355345
2021-07-22,143.22543334960938,77338200,0.009628688257006024,0.0,0.0,0.0,10641.607301355345
2021-07-23,144.94253540039062,71447400,0.011988806810518504,0.0,0.0,0.0,10641.607301355345
2021-07-26,145.36207580566406,72434100,0.002894529229218401,0.0,0.0,0.0,10641.607301355345
2021-07-27,143.19613647460938,104818600,-0.014900305454844665,0.0,0.0,-0.0,10641.607301355345
2021-07-28,141.4497528076172,118931200,-0.012195745709255523,0.0,0.0,-0.0,10641.607301355345
2021-07-29,142.09364318847656,56699500,0.004552078516072866,0.0,0.0,0.0,10641.607301355345
2021-07-30,142.3083038330078,70440600,0.0015106984360062636,0.0,0.0,0.0,10641.607301355345
2021-08-02,141.97657775878906,62880000,-0.0023310380721565105,0.0,0.0,-0.0,10641.607301355345
2021-08-03,143.77178955078125,64786600,0.012644422202105376,0.0,0.0,0.0,10641.607301355345
2021-08-04,143.3717803955078,56368300,-0.0027822506523934587,0.0,0.0,-0.0,10641.607301355345
2021-08-05,143.47909545898438,46397700,0.0007485089686445345,0.0,0.0,0.0,10641.607301355345
2021-08-06,142.7950897216797,54126800,-0.004767284984036002,0.0,0.0,-0.0,10641.607301355345
2021-08-09,142.7462615966797,48908700,-0.00034194540649246097,0.0,0.0,-0.0,10641.607301355345
2021-08-10,142.2674560546875,69023100,-0.0033542422522070403,0.0,0.0,-0.0,10641.607301355345
2021-08-11,142.52149963378906,48493500,0.0017856759806256228,0.0,0.0,0.0,10641.607301355345
2021-08-12,145.48219299316406,72282600,0.02077366128606939,0.0,0.0,0.0,10641.607301355345
2021-08-13,145.68739318847656,59375000,0.0014104832425927416,0.0,0.0,0.0,10641.607301355345
2021-08-16,147.66116333007812,103296000,0.01354798173269578,0.0,0.0,0.0,10641.607301355345
2021-08-17,146.7523956298828,92229700,-0.006154412437912815,0.0,0.0,-0.0,10641.607301355345
2021-08-18,143.01007080078125,86326000,-0.025500945405619868,0.0,0.0,-0.0,10641.607301355345
2021-08-19,143.34231567382812,86960300,0.0023232271069195676,0.0,0.0,0.0,10641.607301355345
2021-08-20,144.79818725585938,60549600,0.010156607106474036,0.0,0.0,0.0,10641.607301355345
2021-08-23,146.2834014892578,60131800,0.010257132782843792,0.0,0.0,0.0,10641.607301355345
2021-08-24,146.19546508789062,48606400,-0.0006011372477802146,0.0,0.0,-0.0,10641.607301355345
2021-08-25,144.96426391601562,58991300,-0.008421609870968405,0.0,0.0,-0.0,10641.607301355345
2021-08-26,144.16305541992188,48597200,-0.0055269379807835195,0.0,0.0,-0.0,10641.607301355345
2021-08-27,145.1988067626953,55802400,0.0071845823450154,0.0,0.0,0.0,10641.607301355345
2021-08-30,149.61534118652344,90956700,0.03041715371012832,0.0,0.0,0.0,10641.607301355345
2021-08-31,148.35484313964844,86453100,-0.008424925123845073,0.0,0.0,-0.0,10641.607301355345
2021-09-01,149.019287109375,80313700,0.004478748085771089,0.0,0.0,0.0,10641.607301355345
2021-09-02,150.1332244873047,71115500,0.007475122177386995,0.0,0.0,0.0,10641.607301355345
2021-09-03,150.76834106445312,57808700,0.004230353270019416,0.0,0.0,0.0,10641.607301355345
2021-09-07,153.1036834716797,82278300,0.015489607372068948,0.0,0.0,0.0,10641.607301355345
